GeneID	Length	Control-1	Control-2	Control-3	Cys247X.AS-1	Cys247X.AS-2	Cys247X.AS-3	Cys247X-1	Cys247X-2	Cys247X-3
ENSG00000174914	3611	0	0	2	0	1	0	0	0	0
ENSG00000254953	147	0	0	0	0	0	0	0	0	0
ENSG00000181325	918	0	0	0	0	0	0	0	0	0
ENSG00000172457	2631	0	0	0	1	0	0	0	0	0
ENSG00000274770	109	0	0	0	0	0	0	0	0	0
ENSG00000286704	106	0	0	0	0	0	0	0	0	0
ENSG00000254825	880	0	0	0	0	0	0	0	0	0
ENSG00000181296	946	0	0	0	0	0	0	0	0	0
ENSG00000255485	760	0	0	0	0	0	0	0	0	0
ENSG00000205025	1403	0	0	0	0	0	0	0	0	0
ENSG00000241356	944	0	0	1	0	0	0	0	0	0
ENSG00000255433	2901	0	0	0	0	0	0	0	0	0
ENSG00000274150	1446	0	0	0	0	0	0	0	0	0
ENSG00000181282	1297	0	0	0	0	0	0	0	0	0
ENSG00000181273	996	0	0	0	0	0	0	0	0	0
ENSG00000255083	922	0	0	0	0	0	0	0	0	0
ENSG00000273228	315	0	0	0	0	0	0	0	0	0
ENSG00000283307	903	0	0	0	0	0	0	0	0	0
ENSG00000272676	300	0	0	0	0	0	0	0	0	0
ENSG00000273255	546	0	0	0	0	0	0	0	0	0
ENSG00000183908	5410	32	28	126	132	25	28	1	84	94
ENSG00000134817	3738	0	0	4	0	4	0	1	0	1
ENSG00000149115	7149	13497	4737	5952	5474	6849	8031	7111	8462	9861
ENSG00000254662	311	10	3	4	4	7	12	4	7	3
ENSG00000149136	6337	11807	4403	4872	4276	4135	5208	4120	5827	5588
ENSG00000109991	4432	24	3	6	23	22	16	0	11	9
ENSG00000156575	869	0	0	0	0	0	0	0	0	0
ENSG00000186652	1845	0	0	1	0	0	0	0	0	0
ENSG00000254979	2242	1	0	2	0	0	0	0	0	0
ENSG00000134802	4517	85	23	37	30	75	25	12	37	13
ENSG00000252070	117	0	0	0	0	0	0	0	0	0
ENSG00000222998	333	0	0	0	0	0	0	0	0	0
ENSG00000186907	2408	150	70	73	51	33	79	19	50	33
ENSG00000255301	684	0	0	0	0	0	0	0	0	0
ENSG00000149150	3526	125	28	48	22	25	53	15	31	15
ENSG00000265566	281	1	2	0	15	4	3	0	2	1
ENSG00000134809	776	1556	531	540	794	764	1498	527	922	680
ENSG00000214872	1649	29	11	18	14	16	35	0	16	9
ENSG00000156587	2062	1889	861	834	1173	815	2143	283	1258	532
ENSG00000240371	789	13	4	8	5	3	5	13	7	13
ENSG00000149131	3603	1555	277	353	414	713	415	90	620	170
ENSG00000254602	3223	188	133	107	114	146	142	118	79	143
ENSG00000208009	89	2	2	4	3	12	1	2	2	5
ENSG00000166793	4460	101	49	55	68	62	117	27	24	41
ENSG00000172409	2196	1172	556	657	628	574	775	367	552	606
ENSG00000156599	5424	14076	4298	5513	4225	3790	4435	4260	5482	5881
ENSG00000156603	1877	1683	506	661	530	446	808	490	622	570
ENSG00000213593	2253	10433	3516	4273	3137	3016	4972	2344	4331	4037
ENSG00000254462	585	35	3	6	14	15	6	21	15	11
ENSG00000213592	487	1	0	1	0	0	0	0	0	1
ENSG00000211450	2305	6214	1637	2045	1683	2256	4003	1868	1233	1396
ENSG00000254732	580	27	4	13	7	4	5	1	3	8
ENSG00000233436	3188	0	1	1	0	0	0	0	0	0
ENSG00000198561	8798	30346	11107	13328	9903	10000	9799	11303	12507	15167
ENSG00000255303	5485	0	0	1	0	0	0	0	0	0
ENSG00000255266	250	0	0	0	0	0	0	0	0	0
ENSG00000180714	943	0	0	0	0	0	0	0	0	0
ENSG00000254749	817	0	0	0	0	0	0	0	0	0
ENSG00000254601	320	0	0	0	0	0	0	0	0	0
ENSG00000186509	2488	0	0	0	0	0	0	0	0	0
ENSG00000200817	107	0	0	0	0	0	0	0	0	0
ENSG00000279051	1002	0	0	0	0	0	1	0	0	0
ENSG00000236541	953	0	0	0	0	0	0	0	0	0
ENSG00000255146	1890	0	0	1	2	4	0	0	0	2
ENSG00000254853	1289	0	0	0	0	0	0	0	0	0
ENSG00000255131	933	0	0	0	0	0	0	0	0	0
ENSG00000272685	942	0	0	0	0	0	0	0	0	0
ENSG00000172377	3184	0	0	0	0	0	0	0	0	0
ENSG00000186508	903	0	0	0	1	0	0	0	0	0
ENSG00000272569	624	0	0	0	0	0	0	0	0	0
ENSG00000186513	3774	0	0	0	0	0	0	0	0	0
ENSG00000197887	980	0	1	2	0	0	0	0	0	0
ENSG00000280204	1474	0	0	1	0	0	1	0	0	0
ENSG00000180475	1037	0	0	0	0	0	1	0	0	0
ENSG00000254589	1055	1	0	0	2	0	1	0	1	0
ENSG00000172772	1469	0	0	1	0	0	0	0	0	0
ENSG00000272900	940	0	0	0	0	0	0	0	0	0
ENSG00000255218	739	0	0	0	0	0	0	0	0	0
ENSG00000255431	928	0	0	0	0	0	0	0	0	0
ENSG00000255096	642	0	0	0	0	0	0	0	0	0
ENSG00000255333	496	0	0	0	0	0	0	0	0	0
ENSG00000197786	946	0	0	1	1	0	0	0	0	0
ENSG00000233499	928	0	0	2	0	0	0	0	0	0
ENSG00000273408	904	0	0	0	0	0	0	0	0	0
ENSG00000172769	1046	0	0	0	0	0	0	0	0	0
ENSG00000172365	2208	0	0	0	0	0	0	0	1	0
ENSG00000172362	1810	0	0	0	0	0	0	0	0	0
ENSG00000285895	1526	0	0	0	0	0	0	0	0	0
ENSG00000255299	1002	1	0	0	0	1	1	0	0	2
ENSG00000198283	931	0	0	0	0	0	0	0	0	1
ENSG00000110031	2467	626	214	246	203	254	340	202	297	302
ENSG00000186660	5776	8154	2591	3114	2602	2851	2947	3453	3341	3741
ENSG00000255073	2417	4	0	2	2	0	0	0	0	1
ENSG00000269570	1524	6	0	0	36	18	13	3	2	0
ENSG00000242689	1902	84	36	67	27	39	26	20	38	60
ENSG00000280010	1094	43	12	26	15	18	17	6	24	17
ENSG00000149124	3115	0	0	2	0	0	0	0	0	0
ENSG00000197254	741	1	0	0	0	0	0	0	0	0
ENSG00000254926	783	0	0	0	0	0	0	0	0	0
ENSG00000255265	618	0	0	0	0	0	0	0	0	0
ENSG00000156689	1758	20	3	10	14	11	15	12	17	23
ENSG00000254717	1161	0	0	1	0	0	0	1	0	0
ENSG00000166840	5440	115	40	58	29	26	55	19	43	38
ENSG00000255523	643	0	0	0	0	0	0	0	0	0
ENSG00000255240	6590	6	2	1	0	5	4	0	3	2
ENSG00000254877	696	0	0	0	1	0	0	0	0	0
ENSG00000255189	1607	1	0	0	0	0	0	0	0	0
ENSG00000254786	1122	1	0	1	0	0	1	0	0	0
ENSG00000254399	906	0	0	1	0	0	0	0	0	0
ENSG00000255151	909	0	0	0	0	0	1	0	0	0
ENSG00000189057	3865	706	341	455	369	261	148	324	273	1083
ENSG00000245571	3214	682	309	267	159	365	181	253	271	507
ENSG00000255381	490	3	1	0	0	0	0	0	1	3
ENSG00000166801	7221	5534	2685	2899	1200	2159	1967	1748	2593	4802
ENSG00000110042	6433	14674	5108	5966	4764	5128	5511	6431	6614	7668
ENSG00000197629	4418	0	0	2	0	1	3	0	0	0
ENSG00000263999	294	0	0	0	0	0	0	0	0	0
ENSG00000225802	454	0	0	0	0	0	0	0	0	0
ENSG00000254799	414	0	0	0	0	0	0	0	0	0
ENSG00000214797	2805	0	0	0	0	0	0	0	0	0
ENSG00000254704	2148	0	0	1	0	0	0	0	0	0
ENSG00000263944	282	0	0	0	0	0	0	0	0	0
ENSG00000235678	896	0	0	0	0	0	0	0	0	0
ENSG00000255386	1330	0	0	0	0	0	0	0	0	0
ENSG00000176495	8502	0	0	0	0	0	0	0	0	0
ENSG00000198261	939	0	0	0	0	0	0	0	0	0
ENSG00000172324	9444	0	0	2	0	0	0	0	0	0
ENSG00000172320	8612	0	0	0	0	2	0	0	0	0
ENSG00000166884	1054	0	1	1	0	0	0	0	0	0
ENSG00000254466	2482	0	1	0	0	1	0	0	0	0
ENSG00000204989	930	0	0	0	0	0	0	0	0	0
ENSG00000176200	936	0	0	0	0	0	0	0	0	0
ENSG00000172742	6274	0	0	0	0	0	0	0	0	0
ENSG00000254770	942	0	0	0	0	0	0	0	0	0
ENSG00000287264	1137	25	10	11	5	14	21	16	11	4
ENSG00000255008	1655	27	8	11	4	8	8	8	6	7
ENSG00000255139	1804	121	42	47	39	33	59	33	31	36
ENSG00000110048	5122	12820	4703	5367	3871	3574	4359	4391	5860	6181
ENSG00000264559	82	0	0	0	0	0	0	0	0	0
ENSG00000166889	4335	10540	3866	4338	3602	3022	3481	4105	5388	6215
ENSG00000255355	914	9	5	1	0	4	2	5	4	2
ENSG00000223223	327	0	0	0	0	0	0	0	0	0
ENSG00000172289	930	0	0	0	0	0	0	0	0	0
ENSG00000166900	7308	8528	3142	3758	2849	2017	3185	2347	4118	4539
ENSG00000254403	974	0	0	0	0	0	0	0	0	0
ENSG00000254743	725	0	0	0	0	0	0	0	0	0
ENSG00000255538	764	0	1	0	0	0	0	0	0	0
ENSG00000254477	1962	20	5	5	5	4	2	4	9	17
ENSG00000234964	405	33	21	13	10	7	14	18	7	17
ENSG00000166902	2172	3452	1204	1541	1053	1127	2131	1307	1588	1613
ENSG00000134812	2402	0	1	4	0	0	0	0	0	0
ENSG00000134827	1500	0	0	3	1	0	1	0	0	0
ENSG00000285231	850	5	1	2	2	0	1	0	1	0
ENSG00000270929	949	0	0	0	0	0	0	0	0	0
ENSG00000284873	1116	0	1	0	0	2	0	0	0	1
ENSG00000214788	888	0	0	0	0	0	0	0	0	0
ENSG00000285010	577	0	0	0	0	0	0	0	0	0
ENSG00000255393	1701	0	0	0	0	0	0	0	0	0
ENSG00000149507	1763	0	0	0	1	0	1	0	0	0
ENSG00000149516	2082	0	0	2	0	0	1	0	0	0
ENSG00000255331	737	0	0	0	0	0	0	0	0	0
ENSG00000149534	4454	0	0	4	0	0	0	0	0	0
ENSG00000254952	385	0	0	0	0	0	0	0	0	0
ENSG00000110077	5791	14	2	7	3	5	9	1	7	3
ENSG00000110079	2946	0	0	3	0	0	1	5	4	1
ENSG00000214787	2881	25	6	14	0	4	3	54	15	26
ENSG00000275344	86	0	0	1	0	0	0	2	0	0
ENSG00000166926	1057	1	1	0	1	2	5	22	9	3
ENSG00000166927	4345	1	1	2	0	3	0	3	4	1
ENSG00000166928	4006	0	0	2	1	0	0	0	1	0
ENSG00000166930	914	0	0	0	0	0	0	0	0	0
ENSG00000156738	4872	3	2	3	6	15	40	1	1	0
ENSG00000071203	1839	2	2	5	3	2	1	3	2	6
ENSG00000204979	1310	0	0	0	0	0	0	0	0	0
ENSG00000283601	361	0	0	0	0	0	0	0	0	0
ENSG00000181995	1977	0	0	0	0	0	0	0	0	0
ENSG00000166959	2568	1	0	1	4	4	2	0	2	1
ENSG00000214782	1433	0	0	0	0	0	0	0	0	0
ENSG00000166961	2282	2	0	2	0	5	1	0	0	0
ENSG00000172689	2311	0	0	1	0	0	0	0	0	0
ENSG00000255845	355	0	0	0	0	0	0	0	0	0
ENSG00000255959	501	2	1	2	3	1	2	2	2	1
ENSG00000256813	491	1	0	0	0	0	0	0	0	0
ENSG00000110104	3342	2797	946	1274	1029	906	1211	1038	1696	1422
ENSG00000183134	2881	5	4	3	0	1	4	2	4	2
ENSG00000149506	2436	4	2	0	0	0	3	0	0	1
ENSG00000110107	2919	15369	5073	6244	5632	4871	6851	5118	6036	6271
ENSG00000257052	810	19	13	9	5	8	13	4	9	12
ENSG00000256944	405	1	0	1	0	0	0	0	0	0
ENSG00000110108	2137	13055	3755	4620	5173	4527	7324	4998	6477	4900
ENSG00000256196	2572	138	27	25	25	37	55	27	15	16
ENSG00000006118	7271	44823	11839	12662	13309	12203	16088	7550	10220	9682
ENSG00000110446	6509	29	3	7	14	26	15	21	44	17
ENSG00000013725	5958	6	0	2	2	0	1	1	2	1
ENSG00000207153	107	0	0	0	0	0	0	0	0	0
ENSG00000256733	859	0	0	0	0	0	0	0	0	0
ENSG00000110448	3127	0	1	2	0	0	0	1	0	0
ENSG00000167987	3957	4400	1604	1862	1296	1171	1460	1461	1482	1796
ENSG00000279549	2085	34	9	10	2	8	3	10	15	14
ENSG00000229859	5039	0	1	0	0	0	0	0	0	0
ENSG00000229183	5148	0	0	0	0	0	0	0	0	0
ENSG00000256220	267	0	0	0	0	0	0	0	0	0
ENSG00000256713	2913	1	2	1	1	0	2	1	4	0
ENSG00000167992	4766	743	180	226	159	161	158	111	190	144
ENSG00000167986	13950	58962	17751	21826	19571	15988	19213	18899	20059	22490
ENSG00000149476	8136	3113	824	1100	1310	1296	1559	827	890	993
ENSG00000162144	10597	3128	1116	1333	1034	1286	1987	1138	1651	1592
ENSG00000279246	2234	80	24	28	53	28	39	32	25	23
ENSG00000149483	6005	2833	931	1269	795	1095	1273	809	1395	1475
ENSG00000187049	1691	1304	484	626	416	464	863	354	556	486
ENSG00000149532	6036	16252	6149	7475	4922	5501	6335	7073	7208	9464
ENSG00000279632	878	5	4	7	0	2	1	5	5	11
ENSG00000256591	7522	110	40	39	17	25	25	32	44	55
ENSG00000167985	2492	805	235	314	441	398	638	279	290	259
ENSG00000240823	275	1	4	2	1	4	2	1	0	4
ENSG00000162148	2400	343	151	167	134	146	203	178	286	226
ENSG00000255931	1615	7	4	7	8	0	10	5	3	5
ENSG00000266006	62	0	0	0	0	0	0	0	0	0
ENSG00000204950	2270	39	7	21	70	69	58	30	175	55
ENSG00000011347	5953	132	33	172	274	146	161	54	158	171
ENSG00000279878	895	4	0	2	0	0	0	0	3	7
ENSG00000256443	1831	2	2	2	3	1	0	0	1	4
ENSG00000250230	2753	0	0	0	2	1	0	2	0	0
ENSG00000243742	3909	21	0	7	0	11	1	13	5	10
ENSG00000255947	462	0	1	0	0	0	0	0	1	0
ENSG00000134780	5799	831	347	462	397	331	204	616	475	691
ENSG00000124915	2889	1	1	2	2	3	2	0	1	1
ENSG00000124920	10680	263960	98840	107123	74744	56994	81750	55612	68868	86680
ENSG00000134825	3082	2980	769	1103	1791	1562	2403	1029	927	1003
ENSG00000284108	67	0	0	0	0	0	0	0	0	0
ENSG00000168496	2198	4529	1319	1785	2120	1574	1662	1873	1801	3048
ENSG00000134824	10553	72627	28123	27587	29976	20171	28510	15485	16509	37177
ENSG00000149485	10228	62173	21920	25119	23973	17522	19622	16589	13417	24122
ENSG00000284416	80	0	0	0	0	0	0	0	0	0
ENSG00000221968	6294	5640	1208	1607	1181	1273	2421	1318	2860	3574
ENSG00000277892	63	0	1	0	3	1	2	1	0	4
ENSG00000167994	3191	3326	1012	1092	1053	818	1765	830	1856	1806
ENSG00000200898	107	0	0	0	0	0	0	0	0	0
ENSG00000167995	8688	84081	25669	35739	23549	16703	80350	1733	20047	19937
ENSG00000167996	2004	401020	99763	121378	107878	106250	141800	74214	108797	139972
ENSG00000279491	1697	27	6	13	2	9	34	4	13	9
ENSG00000244176	852	1	0	0	0	0	0	0	0	0
ENSG00000255553	3371	10	8	10	4	7	2	4	1	6
ENSG00000254424	171	1	0	0	0	0	0	0	0	2
ENSG00000285656	988	2	0	0	0	0	1	0	0	0
ENSG00000149503	4454	2373	875	1039	967	845	672	1004	1089	2817
ENSG00000236607	536	0	0	0	0	0	0	1	0	0
ENSG00000168515	453	0	0	0	0	0	0	0	0	0
ENSG00000124939	520	0	0	0	1	0	0	0	0	1
ENSG00000254404	353	0	0	0	0	0	0	0	0	0
ENSG00000124935	455	3	0	0	0	0	0	0	0	0
ENSG00000110484	1509	0	0	0	0	0	0	0	0	0
ENSG00000197745	446	0	0	0	0	0	0	0	0	0
ENSG00000255213	868	2	0	3	0	0	0	1	2	0
ENSG00000255118	485	8	2	1	1	0	5	0	1	1
ENSG00000162174	4586	3501	824	1116	895	724	1015	683	941	894
ENSG00000254454	1557	12	8	6	1	1	5	1	9	8
ENSG00000255126	590	1	0	0	0	0	0	0	0	0
ENSG00000149021	584	1	0	0	0	0	0	0	0	0
ENSG00000255446	510	13	3	2	3	3	3	3	0	1
ENSG00000124942	19466	41671	13133	15986	13518	18123	6463	20656	20835	38862
ENSG00000250659	264	0	0	0	0	0	0	0	0	0
ENSG00000257058	391	13	3	1	6	7	0	6	1	4
ENSG00000254772	2639	0	0	0	0	0	0	0	0	0
ENSG00000255508	5197	205	69	65	47	30	68	34	68	71
ENSG00000276102	61	0	0	0	0	2	1	2	0	1
ENSG00000149016	3542	609	312	323	231	204	535	211	325	308
ENSG00000149480	4261	11370	4251	5209	4349	3914	5154	5988	5354	6879
ENSG00000149499	5490	4606	1436	1893	1492	1535	2668	1616	1727	1976
ENSG00000254964	92	4	0	3	4	0	0	0	0	0
ENSG00000149489	2495	1083	269	352	352	282	616	243	453	324
ENSG00000149541	2407	7312	2075	2594	2859	2287	3735	2194	2307	2693
ENSG00000089597	5030	61322	18488	22191	24308	22384	24830	17532	19731	24971
ENSG00000185085	3285	2649	1076	1133	1296	891	1492	743	1123	1171
ENSG00000255432	577	2	0	3	1	0	0	0	0	0
ENSG00000278615	887	86	34	35	33	13	40	23	34	35
ENSG00000162194	3362	454	187	192	173	139	282	125	143	189
ENSG00000214756	3185	810	314	318	302	275	665	223	340	255
ENSG00000206597	149	0	0	0	0	0	0	0	0	0
ENSG00000204922	2397	2171	521	677	661	591	1139	624	545	531
ENSG00000162191	2532	12722	3963	4613	4079	4322	6565	4139	3500	3932
ENSG00000177363	2212	92	17	20	78	39	91	103	65	35
ENSG00000168000	3965	1195	340	480	386	306	464	219	368	418
ENSG00000234857	4001	21	4	18	15	12	15	11	18	12
ENSG00000162188	864	81	18	102	120	44	56	7	68	48
ENSG00000214753	5401	10388	3539	4298	3267	2912	4195	3559	3605	4570
ENSG00000162222	2657	2156	780	853	679	564	982	814	996	1222
ENSG00000185670	3320	766	223	340	268	303	367	222	302	319
ENSG00000168002	1902	8794	2799	3546	3493	2896	5268	2592	2768	3131
ENSG00000267811	487	39	11	17	12	16	38	13	9	15
ENSG00000162227	3095	3481	1233	1518	1106	931	1941	1108	1180	1365
ENSG00000168569	2265	2404	614	788	704	616	1154	590	592	554
ENSG00000269176	763	196	55	53	43	58	85	60	38	27
ENSG00000185475	1504	6091	1740	2031	1733	1532	2749	1550	1807	1808
ENSG00000284535	71	0	0	0	0	0	0	0	0	0
ENSG00000162231	6194	9594	4125	4856	3074	3489	5544	4244	4538	7274
ENSG00000274066	70	0	0	1	1	0	2	0	0	0
ENSG00000162236	2257	6519	1849	2118	2018	1761	2858	1784	2285	2255
ENSG00000269463	382	5	1	2	2	2	0	0	3	3
ENSG00000252361	102	2	4	4	0	0	4	2	2	2
ENSG00000256690	765	14	10	6	5	2	10	7	8	5
ENSG00000283268	485	1	0	0	0	0	0	0	0	0
ENSG00000133316	4247	2480	893	1047	905	779	1451	748	1128	988
ENSG00000222328	191	0	0	0	0	0	0	0	0	0
ENSG00000255717	3970	5516	2199	3141	2460	2851	3852	2333	4033	3537
ENSG00000277194	126	0	0	0	0	0	0	0	0	0
ENSG00000277846	70	0	0	0	0	0	0	0	0	0
ENSG00000278527	125	0	0	0	0	0	0	0	0	0
ENSG00000274544	75	0	0	0	0	0	0	0	0	0
ENSG00000275996	72	0	0	0	0	0	0	0	0	0
ENSG00000276788	75	0	0	0	0	0	0	0	0	0
ENSG00000275043	69	0	0	0	0	0	0	0	0	0
ENSG00000168003	5178	115096	30185	38084	39883	30566	45177	32614	21906	32896
ENSG00000168539	3250	40	33	53	47	54	110	288	27	94
ENSG00000257002	749	6	0	2	0	1	1	5	0	0
ENSG00000241082	253	0	0	0	0	0	0	0	0	0
ENSG00000197901	2407	606	101	197	60	40	515	25	95	28
ENSG00000285388	996	0	0	0	0	0	0	0	0	0
ENSG00000149452	8533	4617	1081	1387	2000	852	3952	332	1408	383
ENSG00000256041	601	0	0	0	0	0	0	0	0	0
ENSG00000253547	1342	0	0	0	0	0	0	0	0	0
ENSG00000197658	2492	0	0	0	0	0	0	0	0	0
ENSG00000239924	459	0	0	0	0	0	0	0	0	0
ENSG00000184999	3282	6	3	3	0	0	5	2	1	4
ENSG00000196600	3752	0	3	1	0	0	0	1	0	3
ENSG00000256863	448	0	0	0	0	0	0	0	0	0
ENSG00000256847	799	0	1	0	0	0	0	0	0	0
ENSG00000256181	421	0	0	0	0	0	0	0	0	0
ENSG00000149742	2366	1	0	5	0	0	0	0	0	0
ENSG00000168004	3268	63	24	21	9	32	36	34	45	31
ENSG00000275598	1252	0	0	0	0	0	0	0	0	1
ENSG00000287412	335	0	0	1	1	0	0	0	0	0
ENSG00000133317	2270	70	9	9	3	10	11	36	32	38
ENSG00000133321	1300	505	112	154	217	150	368	574	227	471
ENSG00000133328	738	17	6	13	4	3	8	16	6	16
ENSG00000176485	3116	16344	4142	5846	6737	4693	7769	6087	5400	6291
ENSG00000203520	573	5	2	2	1	1	1	0	0	1
ENSG00000184743	7600	6015	1715	2229	2012	1813	2345	1992	2701	2990
ENSG00000270269	488	0	2	0	1	0	0	0	0	0
ENSG00000256789	423	0	0	0	0	0	0	0	0	0
ENSG00000133318	5792	39247	11155	14574	11623	10737	15149	10848	11805	12840
ENSG00000271100	169	0	0	0	0	0	0	0	0	0
ENSG00000188070	5948	8523	3859	4348	2423	2951	6056	4221	4278	4330
ENSG00000264519	288	0	0	0	0	0	0	0	1	0
ENSG00000168005	2737	3218	1280	1333	1077	750	1617	1186	1493	1562
ENSG00000256280	277	1	1	2	0	1	0	1	1	2
ENSG00000072518	6154	5800	2325	2481	2037	1719	2541	3012	2632	3642
ENSG00000202089	99	0	0	0	0	0	0	1	0	0
ENSG00000167771	3049	872	431	514	617	389	584	504	309	408
ENSG00000110583	5312	5352	2060	2636	1638	1628	2533	1906	2389	2924
ENSG00000207200	107	7	5	1	0	0	1	0	5	9
ENSG00000256100	559	0	0	0	0	0	0	0	0	0
ENSG00000176340	494	11765	3001	3738	3636	3274	5871	2710	2841	3040
ENSG00000167770	5336	15493	4710	5667	5361	5076	7077	4940	5810	6217
ENSG00000133315	2096	1662	382	486	481	443	491	383	157	312
ENSG00000256824	883	93	26	28	35	19	40	21	44	25
ENSG00000256481	732	154	34	45	72	46	225	29	77	26
ENSG00000126500	3949	5974	1842	2223	2989	1769	3105	1703	2988	1762
ENSG00000256341	575	13	9	5	4	7	10	15	11	23
ENSG00000168439	4657	17420	6875	8044	6270	5156	8310	6351	9321	10755
ENSG00000149781	3066	43	21	20	23	27	18	23	17	30
ENSG00000149743	2210	1678	639	607	731	783	1246	583	685	876
ENSG00000149761	3721	1935	587	664	705	818	1201	536	551	727
ENSG00000256116	1051	144	52	52	56	59	90	85	75	86
ENSG00000110011	2807	4461	1105	1334	1187	1230	1761	1128	1197	1250
ENSG00000173511	1545	12797	3811	4048	3740	3403	7245	3808	4096	4607
ENSG00000173486	1897	180	42	61	15	40	99	25	28	40
ENSG00000286264	1608	0	0	0	0	0	0	0	0	0
ENSG00000173457	1658	3576	1126	1321	1233	1176	1154	1718	1168	1619
ENSG00000256940	849	38	21	24	24	24	13	22	21	27
ENSG00000257086	853	108	37	57	75	75	96	45	42	44
ENSG00000149782	4964	1418	586	641	524	501	778	454	578	1021
ENSG00000002330	1708	5542	1296	1627	1547	1929	3096	1561	1164	1355
ENSG00000173264	4031	4796	1727	1877	1641	1772	3179	1218	1830	2224
ENSG00000182450	2632	0	1	1	0	0	0	0	0	0
ENSG00000257069	2733	0	1	0	1	0	0	0	1	0
ENSG00000207024	102	0	0	0	0	0	0	0	0	0
ENSG00000219435	1109	0	0	0	0	0	0	0	0	1
ENSG00000173153	3078	1963	644	663	660	501	1218	398	579	645
ENSG00000173113	1625	14136	4435	5009	5003	4443	7999	5736	5356	5141
ENSG00000126432	860	23643	6734	7880	7021	7451	11971	8318	7521	8490
ENSG00000236935	672	4	3	3	1	3	2	5	0	4
ENSG00000168071	8350	1751	870	787	328	600	1079	389	531	686
ENSG00000278359	56	1	0	0	2	0	0	0	1	0
ENSG00000162302	3807	6848	2392	2540	2027	1754	3401	2499	2454	3121
ENSG00000221273	102	0	0	0	0	0	0	0	0	0
ENSG00000231680	985	154	49	64	57	57	89	7	92	26
ENSG00000231492	965	6	2	4	1	1	4	0	1	3
ENSG00000181908	2340	493	195	191	152	173	340	124	271	186
ENSG00000286816	835	0	0	0	0	0	0	0	0	0
ENSG00000232500	529	0	0	0	0	1	0	0	0	0
ENSG00000237363	395	0	0	0	0	0	0	0	0	0
ENSG00000168065	5158	1	1	1	2	3	0	1	5	6
ENSG00000197891	3380	0	0	0	0	0	0	0	0	0
ENSG00000110076	10580	450	205	321	363	203	476	637	301	318
ENSG00000237410	469	4	2	4	1	0	7	6	1	2
ENSG00000068831	6084	181	111	75	50	41	50	103	43	21
ENSG00000068976	4658	7810	3055	3036	1772	1450	2513	1521	1453	1763
ENSG00000168066	5972	28132	9654	12300	9091	8659	9800	11143	13914	15017
ENSG00000269038	452	61	15	31	12	20	14	18	31	19
ENSG00000168067	7645	3123	1198	1291	1108	872	1421	1092	1132	1515
ENSG00000133895	4921	4257	1909	1830	1355	1305	2363	1553	2180	2767
ENSG00000171219	6531	626	217	275	261	302	225	181	235	302
ENSG00000110047	7084	8353	3122	2988	2407	2585	2588	3715	2662	3911
ENSG00000230835	411	0	0	0	0	0	0	0	0	1
ENSG00000229719	3647	0	0	0	0	0	3	0	1	1
ENSG00000283926	110	0	0	0	0	0	0	0	0	0
ENSG00000284155	85	0	0	0	0	0	0	0	0	0
ENSG00000110046	7833	4476	1745	1945	1588	1585	2347	1620	1814	2321
ENSG00000274986	75	0	1	0	0	0	0	0	0	0
ENSG00000274314	69	0	0	0	0	0	0	0	0	1
ENSG00000068971	3360	1967	881	904	766	680	1321	547	926	1099
ENSG00000149735	931	1	1	2	0	0	1	0	2	0
ENSG00000168070	2324	0	1	1	0	0	0	0	2	0
ENSG00000168062	2815	6	5	4	1	5	14	0	6	3
ENSG00000213465	2037	3443	1021	1193	1271	1019	2215	983	1326	1348
ENSG00000273003	2392	0	0	0	0	0	0	0	0	1
ENSG00000278851	66	0	0	0	0	0	0	0	0	0
ENSG00000270775	800	2	2	4	3	1	1	1	1	1
ENSG00000110025	4884	32	52	38	13	20	31	17	53	61
ENSG00000168061	1772	671	209	238	257	195	405	251	265	303
ENSG00000168060	4048	104	15	34	40	29	136	1	34	0
ENSG00000146670	3901	1113	380	539	625	501	384	517	401	1146
ENSG00000162300	3120	3597	1199	1491	1129	1254	1815	1171	1536	1473
ENSG00000187066	4194	5	0	3	2	4	3	0	0	2
ENSG00000149823	4880	10822	2944	3418	3412	3315	5881	2825	2623	2631
ENSG00000254501	544	9	1	7	2	2	1	1	3	2
ENSG00000149809	3420	13177	4002	4651	4463	3574	6642	2556	3641	3585
ENSG00000174276	1299	839	202	238	199	223	409	183	138	128
ENSG00000255173	175	81	14	17	14	4	24	23	6	1
ENSG00000278952	802	334	87	111	93	77	55	86	70	72
ENSG00000149806	1548	29762	7702	9483	12423	11520	17526	8395	7689	7214
ENSG00000162298	5496	6834	2617	2536	1887	1486	3019	1915	3065	3333
ENSG00000149792	3080	8656	2277	2937	3431	3011	4252	2888	3283	3401
ENSG00000284489	63	0	0	0	0	0	0	0	0	0
ENSG00000254455	282	0	0	0	0	0	0	0	0	0
ENSG00000222477	195	0	0	0	0	0	0	0	0	0
ENSG00000255058	189	0	0	0	0	0	0	0	0	0
ENSG00000204710	991	0	2	2	0	0	0	0	0	0
ENSG00000255200	2354	23	7	7	3	5	4	10	12	14
ENSG00000254614	1791	200	43	36	30	28	44	54	54	95
ENSG00000014216	7553	16299	5209	5820	5660	5413	6235	5050	5162	6886
ENSG00000197847	3983	16	5	6	7	7	6	7	9	10
ENSG00000287821	753	0	0	0	0	0	0	1	0	0
ENSG00000014138	5568	274	103	126	113	119	169	140	170	316
